timestamp,src_ip,dst_ip,src_port,dst_port,txid,input_addresses,output_addresses,input_amounts,output_amounts,fee,script_type,country,asn
2026-08-09T02:24:31,192.0.192.90,172.26.4.122,8333,8333,tx_937ff0bd23c29d9f95f377b1,"[""bc1q2bfe9f6273490fe6ec""]","[""bc1q00b6d9ff927748c2a7"",""bc1q067c3e4b5507e75898""]",[0.74735896],"[0.36935916,0.35236031]",0.0001669,P2TR,FR,AS13335
2026-08-20T17:24:06,192.0.127.185,172.24.9.39,8333,443,tx_26e3560f1c7fb3f4fd5a75a0,"[""bc1q1fb5208949a285c5e2"",""bc1q28c70249d5f0463a60""]","[""bc1q3905e77c0cbda9bb1b"",""bc1q1e9ed33c4e46c0fb6d"",""bc1q0fe5cac8f445b9b996""]","[0.31501331,0.32699654]","[0.22680277,0.20922038,0.21509447]",0.0013377,P2WPKH,DE,AS14061
2026-08-13T20:27:53,192.0.57.50,172.27.60.56,8333,18333,tx_939096daeaeabd48fa54c241,"[""bc1q25d1f2ea4a87c25ff7""]","[""bc1q37ace2b69a9fbcc321""]",[1.1460152],[1.11031614],0.001475,P2WPKH,US,AS45117
2026-08-20T09:17:49,192.0.8.233,172.27.127.192,8333,8333,tx_021b189a99b17155551840dc,"[""bc1q2012d4bc3699ea7add""]","[""bc1q18a6b480703a1b3c17"",""bc1q10ea6dfc5aa7717859"",""bc1q1f2390f1c037b89ab8""]",[0.43436611],"[0.14668221,0.13917009,0.13784501]",0.00127707,P2PKH,CA,AS9009
2026-08-06T22:16:37,192.0.63.74,172.29.94.109,80,18333,tx_c42308a0cf1c266dd35d9f23,"[""bc1q02293e861f2d960c50""]","[""bc1q1d27a4e5881f12145b"",""bc1q1fc12379eb98926489""]",[0.91627337],"[0.49212724,0.45523863]",0.00037083,P2PKH,IN,AS9009
2026-08-17T16:03:19,192.0.107.251,172.18.3.223,443,80,tx_e17132ed278231db58e115f2,"[""bc1q1439dba3c827793c93""]","[""bc1q33530b07f5b591904e""]",[0.91479581],[0.90972085],0.00126954,P2WPKH,GB,AS14061
2026-08-05T00:25:54,192.0.67.65,172.20.151.230,8333,8333,tx_6217a841e66a8f33c099a1e6,"[""bc1q1fead462a5655251aa""]","[""bc1q13732ae0b5f1559909"",""bc1q165baf4f2212d4338a""]",[1.08591041],"[0.57990297,0.56798129]",0.00103044,P2TR,FR,AS9009
2026-08-04T09:47:57,192.0.252.236,172.22.91.225,443,80,tx_0df39bc19e37b7bb07fb7f3c,"[""bc1q25cfd9b8b21792cd94"",""bc1q35d0d81f8a9eeb8a23""]","[""bc1q0ddfb3a1cd62b1327e""]","[0.27627427,0.26824833]",[0.57575905],0.00118819,P2PKH,JP,AS9009
2026-08-16T12:48:51,192.0.119.33,172.28.154.99,80,18333,tx_a45198ee1b10d43defa26958,"[""bc1q178df177a48e656561""]","[""bc1q3901f5f72b95ae08fd""]",[0.3095976],[0.28424848],0.00110305,P2TR,FR,AS45117
2026-08-27T04:37:26,192.0.5.188,172.25.182.89,443,8333,tx_1bad96ab96fd44f2d61d0114,"[""bc1q20d0799e00d7c92d02""]","[""bc1q11f728eecbcaf97d26""]",[0.14399173],[0.1538696],0.00108326,P2PKH,DE,AS9009
2026-08-02T10:08:59,192.0.174.80,172.16.76.185,443,18333,tx_1e425537f51f1408423f342f,"[""bc1q3774947fd46af79215"",""bc1q151f5c88de131b725f""]","[""bc1q20a48b7ff512841e47"",""bc1q298bdc75bc0fea27e9""]","[0.52164339,0.57032237]","[0.56621746,0.52147725]",0.00053386,P2TR,JP,AS14061
2026-08-24T05:35:32,192.0.40.5,172.24.62.229,8333,443,tx_21cdec9ecdca5f83c3b5fefb,"[""bc1q327ce1ba0825ee2da9"",""bc1q32f9e72483d2545cd8""]","[""bc1q0883dccaf10957cdc0""]","[0.09950552,0.09753167]",[0.19040399],0.00029742,P2WPKH,GB,AS7922
2026-08-04T05:17:23,192.0.109.116,172.21.188.4,443,8333,tx_d26597bd5e71760ba21d4ad5,"[""bc1q038b0843515d251fcc"",""bc1q1a706d5b1a3cb73a7f""]","[""bc1q2204e95bdd1427054a"",""bc1q2571d0b2363a89bc34""]","[0.39489807,0.40337986]","[0.36502084,0.39171821]",0.00059189,P2TR,DE,AS14061
2026-08-29T14:34:34,192.0.38.36,172.28.94.178,8333,18333,tx_f67d8348fe6582ad2523fc28,"[""bc1q1bc8ef7037107832fc"",""bc1q10071f3b5c3119cc42""]","[""bc1q3ba3c232407328f604"",""bc1q014241ed3ec96eb90c""]","[0.58254134,0.51866461]","[0.52849311,0.56291458]",0.0004699,P2WPKH,IN,AS14061
2026-08-24T18:53:11,192.0.7.113,172.26.2.200,80,80,tx_c8b4e0bc6f5b0fef8415cd2b,"[""bc1q111dea0b1255adab69""]","[""bc1q17eb2db9f07545a09d""]",[0.19481588],[0.17945865],0.00018595,P2SH,DE,AS7922
2026-08-11T23:42:03,192.0.112.247,172.17.9.104,80,18333,tx_8bd59cc5594676ec93f70856,"[""bc1q1eb026ce2806817563""]","[""bc1q04e3019f5a1a68492f""]",[1.00975561],[1.0192954],3.167e-05,P2SH,JP,AS45117
2026-08-08T20:32:25,192.0.58.73,172.25.219.63,443,443,tx_bec4d5a24c51c0ee5a749bf9,"[""bc1q36624b335cb9937dc6"",""bc1q1f70438678b8d8f848""]","[""bc1q2e14e8434632b129ae"",""bc1q37c49b289716fd855a""]","[0.35081393,0.34991703]","[0.32071985,0.33621784]",0.00037722,P2TR,CA,AS7922
2026-08-07T23:34:20,192.0.226.205,172.24.221.15,443,8333,tx_ae8a4f1835b53e16b6825d85,"[""bc1q22146a39233797f5d9""]","[""bc1q369fd0a000b01e6976""]",[1.40571132],[1.46773326],0.00078502,P2WPKH,US,AS16509
2026-08-23T22:25:00,192.0.240.94,172.25.44.130,80,8333,tx_9ded1d128a331b16b6ed676d,"[""bc1q397974229f2b715dce""]","[""bc1q12b3c1f2970113c98a"",""bc1q2bcf48940dfc5844cf""]",[0.27614356],"[0.14038375,0.14980922]",0.00137323,P2SH,FR,AS3320
2026-08-13T19:53:03,192.0.153.232,172.20.45.167,443,18333,tx_dbd308e8b4ee8ad11d721b57,"[""bc1q31df360f8f925b9da4""]","[""bc1q333be2fabc38c67175""]",[0.08645442],[0.08972162],0.00134221,P2TR,DE,AS9009
2026-08-23T17:07:51,192.0.53.80,172.28.141.42,80,8333,tx_a38fa38553aaa571a49127c1,"[""bc1q3d93824e70e898d9bf""]","[""bc1q1d3b6bc914aa1027ff"",""bc1q2f0602e705ca7271a1""]",[0.20199603],"[0.1058284,0.1067849]",0.00116704,P2SH,US,AS14061
2026-08-05T14:36:39,192.0.195.46,172.19.144.46,80,18333,tx_446fce895666765ae5b7ee9d,"[""bc1q3a7b2e05ad23673bb6"",""bc1q10a28bd7745eebf9b4""]","[""bc1q10ef88867288a48463""]","[0.53654534,0.53042669]",[0.99840396],0.00019748,P2SH,FR,AS45117
2026-08-13T11:08:00,192.0.177.163,172.25.138.50,443,80,tx_635ea3635b6be61b5a96f2cf,"[""bc1q3ed80ea9c4bf9bec70""]","[""bc1q33a021fc0df66cf964"",""bc1q3af284f8985e78b022""]",[1.32095699],"[0.63141964,0.61912709]",0.0012895,P2PKH,DE,AS45117
2026-08-05T07:45:09,192.0.96.28,172.22.200.46,80,18333,tx_d3bb6ba53d353417a046c1f7,"[""bc1q11f17abffdd02482c6""]","[""bc1q0ccd8361e0163fd664""]",[1.44972455],[1.39000857],0.00034947,P2WPKH,JP,AS16509
2026-08-26T21:39:25,192.0.208.87,172.25.100.219,18333,443,tx_fd2f146aaafed155fc4cd17e,"[""bc1q1febcfbbbc42deca67""]","[""bc1q1d69de80626110a4f2""]",[0.36584724],[0.34872614],0.00143548,P2TR,CA,AS45117
2026-08-07T19:52:33,192.0.245.144,172.22.91.55,8333,18333,tx_dc11792cd16383188da24ef1,"[""bc1q293a4965a395fd089e""]","[""bc1q209eaa4c168140bdec"",""bc1q038f044d8d423f2024""]",[0.55818334],"[0.26963721,0.25590798]",0.00106266,P2WPKH,IN,AS7922
2026-08-05T05:34:19,192.0.33.221,172.19.174.254,443,18333,tx_d5547b392966b36837dc629e,"[""bc1q1dee5959676dfb3f09""]","[""bc1q23dd1588a74300fa1a""]",[1.24519315],[1.16750781],0.00128762,P2TR,CA,AS14061
2026-08-24T00:21:38,192.0.123.137,172.31.84.223,18333,443,tx_916fd983864b2f8f751733d9,"[""bc1q1b6921b0293c8cc5e2""]","[""bc1q134450016fb75b1710"",""bc1q2d49962cce00425426""]",[0.56101412],"[0.30202979,0.29539733]",0.00071459,P2TR,US,AS3320
2026-08-04T02:29:29,192.0.99.150,172.21.42.250,80,443,tx_04ffbe97306985eea73fec9c,"[""bc1q1588a397f6a768f489"",""bc1q205bb646d0d03e92f2""]","[""bc1q31dceda6e25789c98c""]","[0.11635963,0.11494632]",[0.22988696],0.00021492,P2TR,CA,AS13335
2026-08-29T03:31:03,192.0.36.22,172.24.22.49,18333,8333,tx_4c48f9d1cefad2c2a4889c20,"[""bc1q1e1357e63eacfeb537""]","[""bc1q162d528b53233a3b0f"",""bc1q2e54e5743d376ead96""]",[0.86609285],"[0.45615806,0.43433624]",0.00122914,P2SH,GB,AS7922
2026-08-11T13:13:45,192.0.205.132,172.19.211.29,8333,80,tx_5319fac0c2ddae55711519a9,"[""bc1q138bde9961764c7e2d""]","[""bc1q16b25502b5fbb026af""]",[0.35095694],[0.31988997],0.00071893,P2WPKH,JP,AS45117
2026-08-29T19:00:58,192.0.59.206,172.30.204.173,8333,443,tx_e5109eeb1f429185c6849f57,"[""bc1q2ca513711aaf79c1cc""]","[""bc1q39287b13d206ae5d20"",""bc1q34ba4e250dc537d955""]",[0.01167637],"[0.00643234,0.00597897]",5.723e-05,P2TR,DE,AS14061
2026-08-13T23:58:08,192.0.87.4,172.31.118.99,18333,18333,tx_bf3df83cff1a96f1ed6531b9,"[""bc1q1785f8fb107158b3d4""]","[""bc1q31880a38c8218ff520"",""bc1q355ae999b185f6eb6f""]",[0.21856134],"[0.1001197,0.11042599]",0.00089747,P2TR,FR,AS9009
2026-08-05T05:35:39,192.0.69.19,172.26.95.11,18333,80,tx_9b1fb0c5c2a31ce3c6e7f6f0,"[""bc1q14cbd0e06d9f6a0c20""]","[""bc1q03736668476482a154""]",[0.86922976],[0.8980674],0.00107531,P2WPKH,CA,AS16509
2026-08-05T06:15:40,192.0.252.72,172.23.6.188,443,80,tx_31634967a560b950ee0b3928,"[""bc1q292016812828c95d5a"",""bc1q28be888c39dc389a64""]","[""bc1q0bcb9ddb05c8efe4d7"",""bc1q3341f68e55a3a48e07""]","[0.36247926,0.38049929]","[0.36526053,0.34061972]",0.00085094,P2SH,IN,AS3320
2026-08-05T09:25:50,192.0.133.68,172.16.14.126,443,18333,tx_e13074243a2b8bb03dc8d402,"[""bc1q19bee23010b8a446f2""]","[""bc1q2e45251b5cf77af4d6"",""bc1q0a938f93510956f1b1""]",[0.53170936],"[0.25169462,0.26409033]",0.00032662,P2PKH,GB,AS16509
2026-08-09T20:02:39,192.0.40.102,172.16.6.163,80,18333,tx_6e4260031de9b7cea98abbf6,"[""bc1q3a99ff435317de4578"",""bc1q384eccb9823605c7a8""]","[""bc1q207e08de4e8ff6a402"",""bc1q3814c8a2c2b9785dbd"",""bc1q32416e25340bb0437d""]","[0.63979616,0.61698102]","[0.40263478,0.43262985,0.41401333]",0.0010924,P2WPKH,AU,AS14061
2026-08-03T00:20:24,192.0.240.216,172.30.173.75,443,80,tx_0f92da589ef019bebf226af6,"[""bc1q05923efd8bf123ef58""]","[""bc1q15682210024ef3f5be""]",[0.05216337],[0.04959013],6.241e-05,P2WPKH,AU,AS45117
2026-08-28T14:27:16,192.0.57.165,172.16.252.202,8333,80,tx_f32ca33e1201e28bda1baf6d,"[""bc1q1ea0c1e2f6beeb8131""]","[""bc1q0edbc39b34b350a18e"",""bc1q25d307b50cb80cf125""]",[1.06963849],"[0.49879143,0.51467701]",0.00083733,P2SH,US,AS14061
2026-08-25T07:17:04,192.0.144.66,172.27.99.179,443,443,tx_748c3dcfa02173d66b7164e7,"[""bc1q1877be4b4cfb2f0cb9"",""bc1q2831b14788e98898dc""]","[""bc1q31eaa33a9872788782"",""bc1q17a7303c8e8ee10f92"",""bc1q0e6f48b3ca035b8558""]","[0.28194047,0.27466939]","[0.18635595,0.19024267,0.17230819]",0.00145581,P2SH,DE,AS3320
2026-08-20T01:30:52,192.0.23.30,172.18.198.226,18333,443,tx_59496ac91118809c824ac7b6,"[""bc1q2ba3a5d1c207c649b8""]","[""bc1q017dc556ff8ab873c5"",""bc1q352cb4b65a785b8688""]",[0.82113353],"[0.41699302,0.4215511]",0.00116744,P2SH,DE,AS45117
2026-08-05T06:40:38,192.0.100.117,172.31.138.252,80,8333,tx_182aedd58ee20655fad6c4c7,"[""bc1q30399474aad9ecf8c7""]","[""bc1q146e03949cb3cc92d2"",""bc1q2cae9a271a5d0db367""]",[0.88683487],"[0.46283948,0.44536019]",0.00082544,P2SH,FR,AS3320
2026-08-26T17:46:30,192.0.119.70,172.24.35.206,443,443,tx_d586bcb17a976f891c6c2a44,"[""bc1q0370d6ddd26bda1e81""]","[""bc1q0fd44f9fb469ce95e0""]",[0.69337271],[0.77170291],0.00109838,P2TR,US,AS9009
2026-08-08T09:37:27,192.0.98.232,172.20.90.164,8333,80,tx_edafd4a3b87aee03d79948c1,"[""bc1q1edb20339d0cb5179a""]","[""bc1q06341976ace9c49ce7"",""bc1q28f33b4cad50a3a4f3"",""bc1q16c2a07c47f063bf92""]",[0.10490044],"[0.03504069,0.03331172,0.0343506]",0.00080629,P2WPKH,US,AS7922
2026-08-19T19:17:23,192.0.6.152,172.23.23.176,443,80,tx_b665e3495ce2f7b0cd21baba,"[""bc1q2c73ee19daff19bfd0""]","[""bc1q22a76ed235b55d45d8""]",[0.09595156],[0.10237477],0.00122555,P2WPKH,US,AS13335
2026-08-01T18:16:49,192.0.33.55,172.27.77.197,80,18333,tx_5d9798b8460485b9250946c9,"[""bc1q011d7ca028534a8028"",""bc1q1a87cfe73b31aade82""]","[""bc1q2b19d8d3513995b64e"",""bc1q127dfd4416b95b8476""]","[0.51379553,0.49933717]","[0.49041228,0.5467877]",0.00085001,P2WPKH,GB,AS45117
2026-08-04T09:11:55,192.0.178.246,172.27.193.200,18333,18333,tx_ca730631d82057cf8cb7a38a,"[""bc1q0b046ee442bb6ca268""]","[""bc1q1ee07bed5ac0f02503"",""bc1q37495c287e54a9aa88""]",[1.06768719],"[0.5329453,0.48921585]",6.698e-05,P2SH,DE,AS45117
2026-08-24T15:52:07,192.0.201.55,172.24.148.251,443,443,tx_9b9c0080251ef1c8475ecd50,"[""bc1q333e1492482461e6b6""]","[""bc1q2e7151b21fe094b53a""]",[1.21413087],[1.14183926],0.00012306,P2SH,IN,AS13335
2026-08-30T04:37:30,192.0.144.118,172.24.138.16,80,8333,tx_52463037833d814189f9e709,"[""bc1q267fb0122cb0216b15""]","[""bc1q32820341b5a0960400""]",[1.12072969],[1.13256369],0.00128062,P2PKH,DE,AS13335
2026-08-25T05:37:18,192.0.12.44,172.25.176.54,8333,8333,tx_37b8cb71fc539777220bba10,"[""bc1q33ff174f7d65428e8f"",""bc1q085b3c4043778f5666""]","[""bc1q18d004e2b9f9c5bb18""]","[0.5615872,0.60041011]",[1.19947028],8.539e-05,P2TR,GB,AS14061
2026-08-18T04:39:45,192.0.81.78,172.23.59.19,80,18333,tx_eb7c8c540bc4031860ab70cc,"[""bc1q1b352ce9faa88b0c44""]","[""bc1q304e27ab980f3cce5b""]",[0.45246998],[0.45705575],6.76e-05,P2SH,GB,AS14061
2026-08-06T02:23:01,192.0.140.234,172.26.195.182,80,443,tx_2baff46419e9faef22e34134,"[""bc1q09b3b0140af3682552""]","[""bc1q17a8f2c20c05bc7e3a""]",[1.32731745],[1.37368436],0.00132047,P2PKH,JP,AS14061
2026-08-27T09:06:28,192.0.253.54,172.27.144.20,80,18333,tx_a567d563d057c99152cc8cdf,"[""bc1q33ca14615d67e25470""]","[""bc1q03515272a0f3cdfc90""]",[1.15293411],[1.04334768],0.00102797,P2PKH,GB,AS13335
2026-08-22T10:59:01,192.0.240.182,172.31.168.124,443,443,tx_f5f396003e1dbe9a942a929a,"[""bc1q01624701791e618b12"",""bc1q05db52394ee01c7694""]","[""bc1q050a0a43a2092b044d"",""bc1q175d68fe90b2f0c0c2"",""bc1q3a90b5fb900282e2a5""]","[0.58122666,0.63538104]","[0.42018595,0.39591156,0.38659664]",0.00048253,P2PKH,CA,AS16509
2026-08-08T15:44:51,192.0.248.222,172.20.240.124,8333,8333,tx_00afbabeb136b7aef1c90fb4,"[""bc1q17f21e9dbc11600dc7""]","[""bc1q2a3e4b8c2207d54013"",""bc1q055c65a8f62bc06a09""]",[0.76568417],"[0.35501367,0.38382726]",0.00059622,P2WPKH,US,AS14061
2026-08-27T21:17:43,192.0.199.171,172.27.118.104,18333,8333,tx_79764089c2f8224ba2a08a2e,"[""bc1q17e26613712349e705""]","[""bc1q230f9e0e43b2baa6ec"",""bc1q17bfd3abc6a9a4029e""]",[0.85302801],"[0.4485563,0.43088167]",0.00011204,P2SH,CA,AS7922
2026-08-24T20:24:47,192.0.75.150,172.24.39.133,80,443,tx_da7e05e482fb50b40a5978a1,"[""bc1q09a5a8c31ca9667719"",""bc1q2dc59e991f883fd42f""]","[""bc1q150f45b655d0b01a1b""]","[0.5472135,0.57178467]",[1.09815309],7.518e-05,P2WPKH,IN,AS9009
2026-08-26T05:28:28,192.0.244.63,172.17.9.104,80,443,tx_52547a658a5eb43d4d2d4c40,"[""bc1q1c78f45007abecc88a"",""bc1q2ceb9b8c09e83b3650""]","[""bc1q2a429071bcdb2693af"",""bc1q39235e063666261126""]","[0.15736501,0.15385948]","[0.14387878,0.15831104]",0.00094749,P2TR,DE,AS14061
2026-08-08T21:59:14,192.0.111.228,172.26.137.232,80,443,tx_d71b7e9be44a6afdb98c0a2b,"[""bc1q1fc9bafa85d296f5a3""]","[""bc1q3fb11a4693d4570739"",""bc1q286d400e70baad21c6""]",[1.26672222],"[0.69463985,0.64932113]",0.00055179,P2WPKH,FR,AS45117
2026-08-17T07:50:13,192.0.210.118,172.27.39.236,443,80,tx_5651f10519b2fc949856d785,"[""bc1q05bb66ca7e2b9e6c02""]","[""bc1q1e02ee3fea17c094a5"",""bc1q342ce98d9f4edab859""]",[0.3272157],"[0.159492,0.16745342]",0.00017562,P2SH,US,AS9009
2026-08-06T10:39:00,192.0.56.1,172.19.59.211,443,18333,tx_1a192a746dc8728f9dba1ab2,"[""bc1q187d49e8abe29ed848""]","[""bc1q121e3280f4a501f1c9"",""bc1q2b316002b47e6e7715""]",[0.38373613],"[0.21057571,0.19672017]",0.00048779,P2WPKH,FR,AS7922
2026-08-12T15:20:22,192.0.209.11,172.24.96.173,8333,8333,tx_17e88748a65fd7f1d57d6842,"[""bc1q2fca5bd4c1d2d26122"",""bc1q0a5dd9c702561429bd""]","[""bc1q1699bf6e1cbb0dc4f8""]","[0.2235417,0.22103192]",[0.45180165],0.00100735,P2PKH,DE,AS9009
2026-08-11T03:26:28,192.0.21.199,172.30.137.60,8333,18333,tx_7f8bc9b255478363e200a3c8,"[""bc1q17b37be14e7e3978fd""]","[""bc1q11d60fb4b199688190""]",[0.21573115],[0.19928707],0.00033707,P2WPKH,JP,AS45117
2026-08-06T12:49:23,192.0.95.182,172.27.212.28,443,8333,tx_59e280712ba957b6662ebe60,"[""bc1q2cfbfa5c8966e25206""]","[""bc1q1fdc3b8b05fd930e63""]",[1.10125851],[1.04680064],7.355e-05,P2TR,US,AS45117
2026-08-11T16:09:38,192.0.216.55,172.16.60.47,443,443,tx_c2e4450d6de57f4c18a75939,"[""bc1q3a674129ecd896d9f5""]","[""bc1q1420075122cbbf5b92""]",[0.61351226],[0.61373376],0.00067111,P2WPKH,DE,AS16509
2026-08-23T17:32:00,192.0.244.151,172.17.115.33,443,8333,tx_9f40f45a40712a4c2031f3b6,"[""bc1q1ccc3a110566ad6bd2"",""bc1q2f70f917fbf7e5eeb3""]","[""bc1q13a36ea369c8757d40""]","[0.52856891,0.55488355]",[1.07483356],0.00074898,P2WPKH,AU,AS14061
2026-08-13T16:56:30,192.0.174.79,172.26.67.182,443,18333,tx_90156a549d63601933760a01,"[""bc1q07e972fb5f0381847e""]","[""bc1q3af54ebf204e894933""]",[0.22630279],[0.229039],0.00023688,P2WPKH,GB,AS7922
2026-08-05T06:44:47,192.0.205.175,172.26.158.14,18333,8333,tx_0ffc9f838c1a3ed9dd0e506e,"[""bc1q089ede894880b2f302""]","[""bc1q1267de2fc4fceb2710"",""bc1q1ad59da9649984ea88""]",[1.05687851],"[0.56506999,0.53511134]",0.00043539,P2PKH,CA,AS3320
2026-08-29T00:00:00,192.0.58.222,172.26.37.165,443,80,tx_8fb0b5d67e2d84157372eeb7,"[""bc1q04170ec215c2bdf190"",""bc1q396dfe7381b9ade78a""]","[""bc1q1955f24c7d1ea08ef4"",""bc1q2b7e92dbb95221a628"",""bc1q00f35bcb3d7d9caa81""]","[0.0872118,0.08636173]","[0.05696118,0.05763797,0.05379716]",0.00129908,P2PKH,CA,AS7922
2026-08-29T18:25:15,192.0.214.249,172.25.237.95,8333,18333,tx_a570833aa70cca6497ef9df1,"[""bc1q1655e6a455e8e6cf17""]","[""bc1q27562db03caefc96a4"",""bc1q257f358d6be253b183""]",[0.36551832],"[0.17376242,0.17917208]",0.00065052,P2WPKH,JP,AS7922
2026-08-22T05:12:11,192.0.185.252,172.21.216.50,18333,8333,tx_e89e5dba54faa6a782f4e34c,"[""bc1q0041ce41bfd36099bb""]","[""bc1q0c72e9545019c31428""]",[0.22211699],[0.23160476],0.00074504,P2WPKH,DE,AS14061
2026-08-13T17:49:45,192.0.173.76,172.30.218.219,8333,18333,tx_8f0748f8e66dcbf04502e39d,"[""bc1q06dbdb239f6ecef920""]","[""bc1q18f39c452ea67853a8"",""bc1q0cc27c981b85ae8dc8""]",[0.05170091],"[0.0261811,0.02730525]",0.00126097,P2SH,FR,AS13335
2026-08-24T04:29:16,192.0.55.227,172.24.149.120,18333,80,tx_7aeddb6d19dd089c713965d9,"[""bc1q0e215fa1a2f04e2997""]","[""bc1q14c673edc0fc58411b"",""bc1q0db24a2f7966c1df5e"",""bc1q00b6a0664827ae5d72""]",[0.49899568],"[0.1801948,0.18103914,0.18338816]",0.00149977,P2SH,DE,AS9009
2026-08-11T10:51:31,192.0.83.196,172.31.164.180,18333,18333,tx_1c1bb3b6ad658b5ffa41422c,"[""bc1q16dc534e62482b2c84""]","[""bc1q2b3a22861631d4de04"",""bc1q3e46a12332f3ce42b0""]",[0.7836915],"[0.38474777,0.38619821]",0.00061096,P2PKH,DE,AS16509
2026-08-07T19:55:46,192.0.182.55,172.19.67.68,80,80,tx_e74b46f82b2dec529681e186,"[""bc1q07b2a32367f16f1ffd""]","[""bc1q0db8dd881de05249b2""]",[0.82517892],[0.80991276],0.0001784,P2TR,CA,AS13335
2026-08-04T09:57:08,192.0.234.131,172.20.230.123,8333,80,tx_271920c3bb52b0cfac8012ab,"[""bc1q05551e3a311116bce7""]","[""bc1q17dd56602f7a8d8aa4""]",[0.28940541],[0.29624098],0.00145201,P2TR,IN,AS16509
2026-08-13T20:40:34,192.0.249.190,172.26.176.81,18333,443,tx_3265c8d3b0988420e937ddee,"[""bc1q27f7e7fd7eb300554b""]","[""bc1q34a29357b76f1e01ae""]",[1.37312236],[1.36558535],0.00031855,P2WPKH,AU,AS45117
2026-08-03T04:06:52,192.0.42.196,172.23.79.39,8333,443,tx_3443411c161c8def65ab1aa3,"[""bc1q13b9b5cd379d3bb44d""]","[""bc1q12a9b3a75e0d057186""]",[1.3690921],[1.33530634],9.748e-05,P2SH,CA,AS9009
2026-08-07T05:36:03,192.0.143.67,172.27.108.178,443,80,tx_ff8321310c946b8c21a5e089,"[""bc1q2f744c098298105666"",""bc1q26335fa40a9fb904b5""]","[""bc1q36ae3daaa958cfb64a"",""bc1q3e0bb19256ef34b731""]","[0.35757274,0.35349036]","[0.37477746,0.38244042]",0.00041428,P2WPKH,JP,AS3320
2026-08-08T07:10:39,192.0.135.129,172.16.216.134,18333,443,tx_d02356ad3a1e6842bced720f,"[""bc1q15bf6c84db65a8dae1"",""bc1q3b1471cb2a24b6b6d9""]","[""bc1q309a640fa0b3a0db4c"",""bc1q1f3a12be2118ec9b11""]","[0.41023332,0.43185546]","[0.43965125,0.45105868]",0.00019734,P2PKH,GB,AS16509
2026-08-23T13:45:08,192.0.133.207,172.25.57.18,18333,8333,tx_ccffc3afdabdbeee1ed6309e,"[""bc1q1e0f2248068a9f85a3""]","[""bc1q1968c447076c63204c""]",[1.06738064],[1.07267221],0.00018449,P2TR,GB,AS9009
2026-08-22T06:20:16,192.0.56.107,172.24.84.155,443,80,tx_94c6e477b86b6f66ab1c7f3b,"[""bc1q160aa98181655d786a""]","[""bc1q2fa215c9affd130cc3""]",[1.03622768],[0.98645993],0.00040591,P2WPKH,IN,AS14061
2026-08-09T11:06:04,192.0.47.217,172.18.232.73,8333,443,tx_9204e1640f803257e86f1359,"[""bc1q18ad52f037229149c4""]","[""bc1q29fc66ff615877a357""]",[0.29460286],[0.29009709],0.00090134,P2PKH,GB,AS14061
2026-08-13T20:17:25,192.0.65.129,172.25.150.70,18333,8333,tx_e9ebb6f718254991b498c860,"[""bc1q2a2b0119130ad9a826""]","[""bc1q194eeb05dab2bc11dd"",""bc1q0b027636d27aa46467""]",[1.31730898],"[0.67789518,0.69447083]",0.00101717,P2SH,US,AS14061
2026-08-29T04:28:34,192.0.69.41,172.20.92.254,80,443,tx_7a9e4c960a2c728f13ba2d9b,"[""bc1q195b53e81dda5a3388""]","[""bc1q21f2b49d366a1e5d60"",""bc1q259f0aa950e9c46d28""]",[0.40122749],"[0.20347653,0.20217342]",0.00062069,P2SH,GB,AS45117
2026-08-20T13:21:05,192.0.119.85,172.27.117.19,8333,18333,tx_9746401ce24ec4f3a072552b,"[""bc1q30ef5f8deb9d0ee5a2""]","[""bc1q1e6ae624aa64e5955b"",""bc1q314c46ad83350f1419"",""bc1q23706815c8057b1190""]",[0.75947952],"[0.25982391,0.24377649,0.25652208]",0.00148976,P2WPKH,GB,AS3320
2026-08-05T17:58:11,192.0.169.14,172.29.168.252,18333,80,tx_750764e7a75412bf2b264589,"[""bc1q0962217943bb683bc9""]","[""bc1q036227ff28661f405b"",""bc1q28f0f74dedb3ed4cc5"",""bc1q3f13a1256f678f49e0""]",[1.25616463],"[0.43576271,0.41182492,0.38835673]",0.00063198,P2WPKH,CA,AS16509
2026-08-01T00:12:21,192.0.135.75,172.25.164.215,80,8333,tx_27e3b6103f5e8f5ec6b6db59,"[""bc1q17d8fea59346f08a01""]","[""bc1q129aa4c826ece328c6"",""bc1q2a4210180726a66a5f""]",[0.57808275],"[0.28862733,0.29089726]",0.00112149,P2WPKH,IN,AS9009
2026-08-29T20:44:50,192.0.199.223,172.29.73.165,80,443,tx_250bcb55fc90e2f58df7a82a,"[""bc1q3348abb9939301e3b4""]","[""bc1q3dda0f4f87bee116fb"",""bc1q1b4b914125bf5eeb30""]",[0.27296318],"[0.14254153,0.13540088]",0.00040639,P2PKH,DE,AS14061
2026-08-08T17:22:31,192.0.132.86,172.22.28.128,18333,80,tx_5cc8cdb859b1b1630a04bdc6,"[""bc1q03afabea2b47654c11""]","[""bc1q01fe20bb390b5ea7b1""]",[1.0648609],[1.16289986],0.00113532,P2TR,US,AS45117
